ac_year,state_code,state_name,district_code,district_name,block_code,block_name,sch_category_id,category_name,sch_mgmt_id,sch_mgmt_name,loc_name,caste_id,pre_primary_boys,pre_primary_girls,class_1_boys,class_2_boys,class_3_boys,class_4_boys,class_5_boys,class_6_boys,class_7_boys,class_8_boys,class_9_boys,class_10_boys,class_11_boys,class_12_boys,class_1_girls,class_2_girls,class_3_girls,class_4_girls,class_5_girls,class_6_girls,class_7_girls,class_8_girls,class_9_girls,class_10_girls,class_11_girls,class_12_girls,caste_name
2016-17,19,West Bengal,1901,DARJILING,190140,MIRIK_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,11,HSS (XI-XII),1,Department of Education,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,5,ST
2016-17,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,11,HSS (XI-XII),1,Department of Education,Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190129,DARJEELING_PULBAZAR_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,87,91,407,306,261,246,23,0,0,0,0,0,0,0,405,254,271,284,38,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,73,62,112,86,116,93,9,0,0,0,0,0,0,0,111,86,81,87,12,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,93,71,222,143,133,99,5,0,0,0,0,0,0,0,193,115,112,104,2,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,40,24,147,68,70,80,9,0,0,0,0,0,0,0,108,74,65,68,5,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,112,85,200,145,131,141,6,0,0,0,0,0,0,0,168,153,163,122,6,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,141,120,279,202,181,170,28,0,0,0,0,0,0,0,242,175,172,156,31,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190135,KALIMPONG_II_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,108,103,275,168,188,169,36,0,0,0,0,0,0,0,255,175,170,151,38,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,108,92,238,172,177,156,29,0,0,0,0,0,0,0,237,158,174,151,29,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),1,Department of Education,Rural,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190129,DARJEELING_PULBAZAR_BLOCK,1,PS (I-V),1,Department of Education,Urban,3,0,3,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,1,PS (I-V),1,Department of Education,Urban,3,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,3,16,46,56,48,69,73,1,0,0,0,0,0,0,0,103,89,75,92,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190138,KALIMPONG_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,3,17,15,13,16,16,10,10,0,0,0,0,0,0,0,17,14,16,13,12,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,3,21,10,15,17,14,13,0,0,0,0,0,0,0,0,11,18,17,17,1,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190140,MIRIK_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,3,0,0,2,1,1,2,0,0,0,0,0,0,0,0,1,1,5,7,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,1,PS (I-V),4,Government Aided,Rural,3,0,0,3,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190138,KALIMPONG_MUNICIPALITY,1,PS (I-V),4,Government Aided,Urban,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190101,"",1,PS (I-V),5,Private Unaided (Recognized),Rural,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190104,"",1,PS (I-V),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190129,DARJEELING_PULBAZAR_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,27,20,22,23,21,23,5,0,0,0,0,0,0,0,22,23,27,16,3,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,0,0,8,1,2,0,0,0,0,0,0,0,0,0,14,5,6,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,6,2,1,5,2,2,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190135,KALIMPONG_II_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,5,7,6,4,7,2,0,0,0,0,0,0,0,0,2,3,2,4,1,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,18,24,6,6,6,4,5,0,0,0,0,0,0,0,7,3,7,9,4,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190140,MIRIK_MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,3,15,10,15,6,12,5,1,0,0,0,0,0,0,0,10,11,2,4,1,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190140,MIRIK_MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190105,"",1,PS (I-V),7,Central Govt,Urban,3,4,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),7,Central Govt,Urban,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190129,DARJEELING_PULBAZAR_BLOCK,1,PS (I-V),8,Unrecognized,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,1,PS (I-V),8,Unrecognized,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,6,SS (I-X),1,Department of Education,Urban,3,1,2,2,4,2,9,6,7,7,8,8,0,0,0,5,2,3,7,8,7,10,4,13,2,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,6,SS (I-X),4,Government Aided,Rural,3,1,1,0,0,0,1,0,1,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190101,"",6,SS (I-X),5,Private Unaided (Recognized),Rural,3,14,26,5,6,8,5,7,9,8,9,0,3,0,0,4,6,7,7,5,4,10,9,6,6,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190129,DARJEELING_PULBAZAR_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,0,0,3,0,4,4,10,14,9,8,5,6,0,0,2,2,2,4,11,14,5,4,5,6,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,1,1,3,4,2,3,0,0,0,0,0,0,2,1,4,3,3,4,1,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,1,6,6,8,14,9,18,8,6,7,0,0,5,5,8,17,15,6,8,10,7,3,ST
2016-17,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,0,0,5,1,1,7,1,4,2,5,7,4,0,0,3,0,3,1,5,8,7,8,11,6,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190135,KALIMPONG_II_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190138,KALIMPONG_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Urban,3,3,4,3,4,5,2,7,7,10,6,8,9,0,0,5,3,1,6,10,6,14,8,7,8,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190140,MIRIK_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,6,SS (I-X),7,Central Govt,Rural,3,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,6,SS (I-X),8,Unrecognized,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190129,DARJEELING_PULBAZAR_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,0,0,0,0,0,0,25,43,23,39,57,34,28,16,0,0,0,0,27,40,36,34,53,49,35,26,ST
2016-17,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,0,0,0,0,0,0,22,28,52,35,74,57,9,12,0,0,0,0,24,24,42,45,63,71,9,7,ST
2016-17,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,0,0,0,0,0,0,6,8,10,13,8,8,0,0,0,0,0,0,15,14,17,22,19,24,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,0,0,0,0,0,0,25,35,34,53,55,39,0,0,0,0,0,0,25,38,39,58,63,42,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,0,0,0,0,0,0,33,36,38,44,71,33,3,5,0,0,0,0,21,33,37,43,79,61,4,1,ST
2016-17,19,West Bengal,1901,DARJILING,190135,KALIMPONG_II_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,0,0,0,0,0,0,26,42,36,35,56,49,21,0,0,0,0,0,45,40,50,48,55,54,22,0,ST
2016-17,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,7,SS (VI-X),1,Department of Education,Rural,3,0,0,0,0,0,0,18,25,29,24,24,25,11,5,0,0,0,0,18,25,36,34,38,27,9,6,ST
2016-17,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,7,SS (VI-X),1,Department of Education,Urban,3,0,0,0,0,0,0,1,4,3,1,3,3,1,0,0,0,0,0,40,33,35,47,49,40,71,30,ST
2016-17,19,West Bengal,1901,DARJILING,190138,KALIMPONG_MUNICIPALITY,7,SS (VI-X),1,Department of Education,Urban,3,0,0,0,0,0,0,0,16,12,5,5,14,0,0,0,0,0,0,0,22,18,16,13,18,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190129,DARJEELING_PULBAZAR_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,5,5,4,5,5,2,0,0,0,0,0,0,4,3,0,6,2,4,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,5,2,4,0,5,1,0,0,0,0,0,0,4,8,4,1,5,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190135,KALIMPONG_II_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,7,SS (VI-X),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,1,0,1,2,0,3,0,0,0,0,0,0,1,2,2,2,3,10,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,7,SS (VI-X),7,Central Govt,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190101,"",2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,33,13,8,2,2,2,2,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190129,DARJEELING_PULBAZAR_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,24,22,6,16,15,12,18,10,10,0,0,0,0,0,9,12,12,17,17,16,14,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,12,14,5,5,7,1,6,5,4,3,0,0,0,0,2,3,3,2,1,2,0,4,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190135,KALIMPONG_II_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,3,3,2,3,2,2,0,0,0,0,0,0,0,0,0,0,1,1,5,3,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,2,UPS (I-VIII),8,Unrecognized,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190111,"",4,UPS (VI-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,0,10,11,10,0,0,0,0,0,0,0,0,2,10,5,6,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190129,DARJEELING_PULBAZAR_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,91,117,126,149,52,37,0,0,0,0,0,0,94,129,140,101,74,41,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,34,54,61,52,17,13,0,0,0,0,0,0,46,47,55,81,19,19,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,32,24,31,33,13,9,0,0,0,0,0,0,18,29,30,30,10,8,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,9,12,11,15,0,0,0,0,0,0,0,0,12,4,12,9,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,0,1,0,0,0,0,28,48,44,54,5,7,0,0,0,0,0,0,44,42,44,40,5,9,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,13,13,15,19,10,9,0,0,0,0,0,0,8,20,13,12,9,12,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190135,KALIMPONG_II_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,35,36,45,30,0,0,0,0,0,0,0,0,24,33,30,30,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,3,0,0,0,0,0,0,49,81,71,82,15,9,0,0,0,0,0,0,67,71,78,68,15,16,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,4,UPS (VI-VIII),1,Department of Education,Urban,3,0,0,0,0,0,0,44,38,26,31,24,22,15,12,0,0,0,0,4,5,12,10,2,4,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190138,KALIMPONG_MUNICIPALITY,4,UPS (VI-VIII),1,Department of Education,Urban,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,,"",4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190129,DARJEELING_PULBAZAR_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,4,2,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190130,RANGLI_RANGLIOT_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190131,KURSEONG_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,3,1,2,3,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190132,MIRIK_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,0,0,9,13,10,6,13,11,12,14,11,11,0,0,10,12,4,10,10,9,4,5,9,12,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190134,KALIMPONG_I_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,3,2,4,5,0,0,0,0,0,0,0,0,5,2,1,2,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190135,KALIMPONG_II_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190136,GORUBATHAN_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,2,3,4,4,0,0,0,0,0,0,0,0,3,5,4,5,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190140,MIRIK_MUNICIPALITY,4,UPS (VI-VIII),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190133,JOREBUNGLOW_SUKHIA_BLOCK,4,UPS (VI-VIII),8,Unrecognized,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,19,West Bengal,1901,DARJILING,190138,KALIMPONG_MUNICIPALITY,3,HSS (I-XII),1,Department of Education,Urban,4,2,47,0,0,4,24,29,51,42,62,106,84,144,123,31,35,77,51,103,140,124,125,106,95,135,124,OBC
2016-17,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,3,HSS (I-XII),4,Government Aided,Urban,4,0,0,0,0,12,9,17,14,12,18,20,28,14,13,0,0,0,0,0,0,0,0,0,0,0,0,OBC
2016-17,19,West Bengal,1901,DARJILING,190129,DARJEELING_PULBAZAR_BLOCK,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OBC
