ac_year,state_code,state_name,district_code,district_name,block_code,block_name,sch_category_id,category_name,sch_mgmt_id,sch_mgmt_name,loc_name,caste_id,pre_primary_boys,pre_primary_girls,class_1_boys,class_2_boys,class_3_boys,class_4_boys,class_5_boys,class_6_boys,class_7_boys,class_8_boys,class_9_boys,class_10_boys,class_11_boys,class_12_boys,class_1_girls,class_2_girls,class_3_girls,class_4_girls,class_5_girls,class_6_girls,class_7_girls,class_8_girls,class_9_girls,class_10_girls,class_11_girls,class_12_girls,caste_name
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,2,0,0,0,0,0,0,8,11,7,10,10,20,18,19,0,0,0,0,33,35,36,35,41,44,20,25,SC
2017-18,19,West Bengal,1901,DARJEELING,190140,MIRIK_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,5,HSS (VI-XII),5,Private Unaided (Recognized),Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,11,HSS (XI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,1,SC
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,11,HSS (XI-XII),1,Department of Education,Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,1,PS (I-V),1,Department of Education,Rural,2,19,18,91,72,64,73,11,0,0,0,0,0,0,0,94,73,70,90,10,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,1,PS (I-V),1,Department of Education,Rural,2,31,17,40,35,31,27,1,0,0,0,0,0,0,0,40,34,35,33,5,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,1,PS (I-V),1,Department of Education,Rural,2,19,14,66,45,35,39,2,0,0,0,0,0,0,0,51,37,33,39,1,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,1,PS (I-V),1,Department of Education,Rural,2,10,6,28,21,19,22,2,0,0,0,0,0,0,0,27,21,25,16,2,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),1,Department of Education,Rural,2,24,21,40,33,32,33,1,0,0,0,0,0,0,0,39,32,33,43,1,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),1,Department of Education,Rural,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,1,PS (I-V),1,Department of Education,Urban,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),1,Department of Education,Urban,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,2,17,15,34,29,36,39,1,0,0,0,0,0,0,0,57,49,53,40,1,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,2,9,10,14,16,18,24,0,0,0,0,0,0,0,0,21,7,13,17,1,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190140,MIRIK_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,4,6,2,3,4,2,1,0,0,0,0,0,0,0,4,2,2,2,2,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,16,16,5,9,1,3,0,0,0,0,0,0,0,0,1,3,6,5,1,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,6,13,4,3,10,5,0,0,0,0,0,0,0,0,3,1,7,3,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,3,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190140,MIRIK_MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Urban,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,2,19,9,2,2,3,4,0,0,0,0,0,0,0,0,1,8,4,0,1,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190140,MIRIK_MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,2,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,1,PS (I-V),8,Unrecognized,Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),92,Kendriya Vidyalaya / Central School,Urban,2,4,4,0,3,3,3,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,6,SS (I-X),1,Department of Education,Rural,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,6,SS (I-X),1,Department of Education,Urban,2,2,0,3,0,2,0,0,0,0,0,0,0,0,0,2,0,3,7,1,8,5,0,5,2,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,2,23,18,9,7,9,9,10,11,7,8,11,2,0,0,13,9,9,6,6,5,11,6,8,4,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,2,3,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,2,4,2,7,4,4,5,13,4,8,4,1,2,0,0,6,10,6,4,8,3,5,8,3,2,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,2,0,0,4,9,5,5,12,18,12,14,16,8,0,0,5,8,8,9,12,10,12,10,12,10,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,6,SS (I-X),5,Private Unaided (Recognized),Rural,2,0,0,1,0,4,1,1,1,2,1,0,0,0,0,2,2,4,3,3,1,3,2,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190140,MIRIK_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Urban,2,0,0,5,3,0,3,4,5,4,4,5,1,0,0,2,1,1,1,0,3,2,3,1,6,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,6,SS (I-X),8,Unrecognized,Rural,2,0,0,1,1,3,3,2,2,4,3,2,3,0,0,2,2,1,2,2,3,3,1,1,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,7,SS (VI-X),1,Department of Education,Rural,2,0,0,0,0,0,0,29,31,30,21,11,10,0,0,0,0,0,0,16,26,35,28,11,9,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,7,SS (VI-X),1,Department of Education,Rural,2,0,0,0,0,0,0,9,15,14,12,2,8,0,0,0,0,0,0,20,16,25,17,3,2,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,7,SS (VI-X),1,Department of Education,Rural,2,0,0,0,0,0,0,7,15,10,18,4,1,0,0,0,0,0,0,9,11,6,12,7,3,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,7,SS (VI-X),1,Department of Education,Rural,2,0,0,0,0,0,0,3,5,3,2,6,5,0,0,0,0,0,0,3,5,3,5,4,5,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,7,SS (VI-X),1,Department of Education,Rural,2,0,0,0,0,0,0,26,31,23,24,9,5,0,0,0,0,0,0,33,25,27,25,15,17,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,7,SS (VI-X),1,Department of Education,Urban,2,0,0,0,0,0,0,10,10,6,5,9,3,0,0,0,0,0,0,10,4,5,4,12,5,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,7,SS (VI-X),1,Department of Education,Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,2,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,1,1,1,5,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,7,SS (VI-X),5,Private Unaided (Recognized),Rural,2,0,0,0,0,0,0,0,2,1,3,0,3,0,0,0,0,0,0,1,2,1,2,1,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,7,SS (VI-X),5,Private Unaided (Recognized),Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,7,SS (VI-X),92,Kendriya Vidyalaya / Central School,Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,2,UPS (I-VIII),1,Department of Education,Rural,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,2,UPS (I-VIII),1,Department of Education,Rural,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,2,UPS (I-VIII),1,Department of Education,Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,2,3,10,1,2,2,2,2,3,2,0,0,0,0,0,2,2,2,2,3,2,3,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,2,0,1,0,0,0,1,1,3,0,2,0,0,0,0,0,0,1,1,0,3,2,2,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,2,7,1,0,2,3,3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,2,3,4,3,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,4,UPS (VI-VIII),1,Department of Education,Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,4,UPS (VI-VIII),1,Department of Education,Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,4,UPS (VI-VIII),5,Private Unaided (Recognized),Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190140,MIRIK_MUNICIPALITY,4,UPS (VI-VIII),5,Private Unaided (Recognized),Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,4,UPS (VI-VIII),8,Unrecognized,Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,3,HSS (I-XII),4,Government Aided,Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,3,5,3,2,1,3,2,0,0,0,0,0,0,0,0,1,4,1,2,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,3,5,9,5,5,3,2,7,8,7,4,9,8,3,3,5,1,4,4,2,3,2,1,6,6,3,1,ST
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,3,0,0,7,3,6,6,3,6,8,7,8,11,3,2,6,6,1,3,4,1,2,5,5,5,2,2,ST
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,3,HSS (I-XII),5,Private Unaided (Recognized),Urban,3,0,0,11,11,13,11,22,15,4,12,9,5,28,16,28,38,42,50,62,53,56,59,57,43,87,15,ST
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,3,HSS (I-XII),5,Private Unaided (Recognized),Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190140,MIRIK_MUNICIPALITY,3,HSS (I-XII),5,Private Unaided (Recognized),Urban,3,0,3,1,3,1,1,1,2,1,4,0,4,5,1,2,3,5,2,0,0,1,3,0,0,4,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,3,HSS (I-XII),92,Kendriya Vidyalaya / Central School,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,3,HSS (I-XII),92,Kendriya Vidyalaya / Central School,Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,3,0,0,0,0,0,0,33,26,36,34,96,92,68,90,0,0,0,0,18,33,43,52,83,73,85,116,ST
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,3,0,0,0,0,0,0,44,47,43,62,81,58,64,68,0,0,0,0,40,53,44,50,56,70,64,75,ST
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,3,0,0,0,0,0,0,67,72,89,61,101,73,72,83,0,0,0,0,73,81,71,82,95,70,67,80,ST
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,3,0,0,0,0,0,0,33,30,40,35,45,29,49,47,0,0,0,0,29,41,56,40,44,52,56,53,ST
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,5,HSS (VI-XII),1,Department of Education,Rural,3,0,0,0,0,0,0,19,24,31,31,65,48,46,64,0,0,0,0,103,107,97,99,131,122,56,88,ST
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,3,0,0,0,0,0,0,144,149,120,125,146,108,76,119,0,0,0,0,134,155,102,107,163,119,145,111,ST
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,3,0,0,0,0,0,0,8,13,5,10,30,30,45,56,0,0,0,0,39,53,50,65,84,89,69,87,ST
2017-18,19,West Bengal,1901,DARJEELING,190140,MIRIK_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,5,HSS (VI-XII),5,Private Unaided (Recognized),Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,11,HSS (XI-XII),1,Department of Education,Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,ST
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,11,HSS (XI-XII),1,Department of Education,Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,73,71,318,249,236,188,26,0,0,0,0,0,0,0,310,232,196,213,38,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,59,55,94,65,80,85,6,0,0,0,0,0,0,0,80,78,74,72,6,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190131,KURSEONG_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,77,77,223,126,122,125,5,0,0,0,0,0,0,0,217,109,110,103,1,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190132,MIRIK_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,19,11,135,52,66,65,8,0,0,0,0,0,0,0,98,65,65,66,7,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),1,Department of Education,Rural,3,96,79,141,128,143,108,5,0,0,0,0,0,0,0,147,109,134,110,7,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),1,Department of Education,Rural,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,1,PS (I-V),1,Department of Education,Urban,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190133,JOREBUNGLOW_SUKHIA_BLOCK,1,PS (I-V),1,Department of Education,Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190137,DARJEELING_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,3,24,39,43,52,38,63,0,0,0,0,0,0,0,0,95,79,94,116,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190139,KURSEONG_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,3,13,7,17,16,16,21,0,0,0,0,0,0,0,0,2,10,15,17,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190140,MIRIK_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,3,0,0,0,3,1,2,0,0,0,0,0,0,0,0,3,2,4,4,0,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190129,DARJEELING_PULBAZAR_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,20,21,21,9,17,14,12,0,0,0,0,0,0,0,19,14,13,16,9,0,0,0,0,0,0,0,ST
2017-18,19,West Bengal,1901,DARJEELING,190130,RANGLI_RANGLIOT_BLOCK,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,42,40,21,18,15,7,3,0,0,0,0,0,0,0,22,14,18,22,5,0,0,0,0,0,0,0,ST
